userID	endDate	COALESCE(feature82,0)	COALESCE(feature98,0)
305500	2012-12-05	1	1
305500	2012-12-06	18	1
305500	2012-12-07	7	1
305500	2012-12-11	7	1
305500	2012-12-12	2	1
305600	2012-12-04	45	1
305600	2012-12-11	2	1
305600	2012-12-12	7	1
305600	2012-12-17	2	1
305700	2012-12-07	16	2
305800	2012-12-03	2	1
305800	2012-12-06	6	1
305800	2012-12-07	8	1
305800	2012-12-12	2	1
305800	2012-12-17	134	1
305800	2012-12-18	210	1
305800	2012-12-19	4	1
305800	2012-12-21	1	1
305900	2012-12-04	18	1
305900	2012-12-05	12	1
305900	2012-12-07	13	1
305900	2012-12-10	16	1
305900	2012-12-11	9	1
305900	2012-12-12	31	1
306000	2012-12-12	32	1
306000	2012-12-13	8	1
306000	2012-12-14	17	1
306000	2012-12-19	60	1
306100	2012-12-03	24	1
306100	2012-12-05	8	1
306100	2012-12-06	2	1
306100	2012-12-10	66	1
306100	2012-12-11	6	1
306100	2012-12-12	11	1
306100	2012-12-13	1	1
306100	2012-12-14	1	1
306100	2012-12-19	3	1
306100	2012-12-21	183	1
306100	2012-12-22	14	1
306200	2012-12-06	1	1
306200	2012-12-13	10	1
306300	2012-12-12	4	1
306500	2012-12-04	6	1
306500	2012-12-05	1	1
306500	2012-12-06	3	1
306500	2012-12-07	8	1
306500	2012-12-08	1	1
306500	2012-12-10	2	1
306500	2012-12-11	6	1
306500	2012-12-12	7	1
306500	2012-12-13	22	1
306500	2012-12-14	15	2
306500	2012-12-17	21	1
306500	2012-12-21	8	1
306700	2012-12-05	4	1
306700	2012-12-06	57	1
307100	2012-12-10	6	1
307100	2012-12-11	147	1
307100	2012-12-12	45	1
307100	2012-12-13	93	1
307100	2012-12-17	117	1
307100	2012-12-18	7	1
307100	2012-12-19	21	1
307100	2012-12-28	9	1
307500	2012-12-19	6	1
307600	2012-12-10	2	1
307800	2012-12-04	3	1
307800	2012-12-05	4	1
307800	2012-12-10	1	1
307800	2012-12-11	24	1
307800	2012-12-12	2	1
307800	2012-12-18	29	1
307800	2012-12-19	17	1
307900	2012-12-05	1	1
307900	2012-12-11	8	1
307900	2012-12-20	2	1
308000	2012-12-03	1	1
308000	2012-12-13	11	1
308000	2012-12-19	11	1
308000	2012-12-20	7	1
308300	2012-12-04	10	1
308300	2012-12-05	20	1
308300	2012-12-06	10	1
308300	2012-12-07	13	1
308300	2012-12-19	32	1
308300	2012-12-20	8	1
308300	2012-12-22	6	1
308600	2012-12-11	22	1
308600	2012-12-12	13	1
308600	2012-12-18	11	1
308700	2012-12-11	3	1
308800	2012-12-07	17	1
308800	2012-12-14	8	1
308800	2012-12-17	7	1
308900	2012-12-12	2	1
308900	2012-12-19	84	1
309000	2012-12-03	9	1
309000	2012-12-04	9	1
309000	2012-12-05	6	1
309000	2012-12-06	19	1
309000	2012-12-11	32	1
309000	2012-12-12	15	1
309000	2012-12-13	16	1
309000	2012-12-14	24	1
309000	2012-12-17	51	1
309000	2012-12-18	10	2
309100	2012-12-01	3	1
309100	2012-12-04	1	1
309100	2012-12-14	1	1
309100	2012-12-21	9	1
309500	2012-12-02	9	1
309500	2012-12-04	122	2
309500	2012-12-05	204	1
309500	2012-12-06	57	1
309500	2012-12-07	95	1
309500	2012-12-08	40	1
309500	2012-12-09	26	1
309500	2012-12-10	8	1
309500	2012-12-11	5	1
309500	2012-12-17	19	1
309500	2012-12-28	26	1
309700	2012-12-13	2	1
309700	2012-12-17	2	1
309800	2012-12-03	23	1
309800	2012-12-13	8	1
309800	2012-12-14	8	1
309800	2012-12-17	13	1
309900	2012-12-12	14	1
309900	2012-12-13	23	1
309900	2012-12-14	6	1
309900	2012-12-17	6	1
309900	2012-12-18	21	1
309900	2012-12-19	1	1
309900	2012-12-20	38	1
309900	2012-12-21	5	1
310000	2012-12-04	5	1
310100	2012-12-03	6	1
310100	2012-12-05	59	1
310100	2012-12-06	22	1
310100	2012-12-07	53	1
310100	2012-12-18	1	1
310100	2012-12-19	2	1
310300	2012-12-03	6	1
310300	2012-12-04	82	1
310300	2012-12-05	16	1
310300	2012-12-07	3	1
310300	2012-12-11	149	1
310300	2012-12-12	165	2
310300	2012-12-13	226	1
310300	2012-12-14	118	1
310300	2012-12-15	19	1
310300	2012-12-17	38	1
310300	2012-12-18	54	1
310300	2012-12-19	18	1
310800	2012-12-13	5	1
310800	2012-12-14	12	1
310800	2012-12-21	5	1
311000	2012-12-06	2	1
311000	2012-12-07	4	1
311000	2012-12-20	2	1
311100	2012-12-04	1	1
311100	2012-12-10	7	1
311100	2012-12-11	11	1
311200	2012-12-03	26	1
311200	2012-12-04	255	1
311200	2012-12-05	88	1
311200	2012-12-06	3	1
311200	2012-12-11	90	1
311200	2012-12-12	285	1
311200	2012-12-13	61	1
311200	2012-12-14	163	1
311200	2012-12-17	79	1
311200	2012-12-19	32	1
311200	2012-12-20	1	1
311200	2012-12-21	1	1
311300	2012-12-04	2	1
311300	2012-12-06	1	1
311300	2012-12-07	2	1
311400	2012-12-04	14	1
311400	2012-12-05	42	1
311400	2012-12-06	9	1
311400	2012-12-07	19	1
311400	2012-12-10	72	1
311400	2012-12-11	18	1
311400	2012-12-12	36	2
311400	2012-12-13	171	1
311400	2012-12-14	12	1
311400	2012-12-17	35	1
311400	2012-12-18	9	1
311400	2012-12-19	21	1
311400	2012-12-20	77	2
311800	2012-12-04	15	1
311800	2012-12-05	2	1
311800	2012-12-06	6	1
311800	2012-12-07	16	1
311800	2012-12-11	7	1
311800	2012-12-12	3	1
311800	2012-12-14	33	1
311800	2012-12-17	4	1
311800	2012-12-19	6	1
311800	2012-12-21	50	1
312000	2012-12-03	1	1
312000	2012-12-06	71	1
312200	2012-12-04	8	1
312200	2012-12-06	3	1
312200	2012-12-10	112	1
312200	2012-12-11	4	1
312200	2012-12-12	2	1
312200	2012-12-17	2	1
312200	2012-12-18	3	1
312200	2012-12-21	2	1
312400	2012-12-03	2	1
312400	2012-12-04	34	1
312400	2012-12-05	24	1
312400	2012-12-06	25	1
312400	2012-12-09	30	1
312400	2012-12-10	34	1
312400	2012-12-11	19	1
312400	2012-12-12	7	1
312400	2012-12-13	29	1
312400	2012-12-14	69	1
312400	2012-12-18	27	1
312400	2012-12-19	4	1
312400	2012-12-20	6	1
312400	2012-12-28	11	1
312500	2012-12-17	8	1
312500	2012-12-18	10	1
313000	2012-12-04	2	1
313000	2012-12-06	8	1
313000	2012-12-10	1	1
313000	2012-12-11	11	1
313000	2012-12-12	11	1
313000	2012-12-13	11	1
313000	2012-12-17	15	1
313300	2012-12-03	19	1
313500	2012-12-04	2	1
313500	2012-12-19	9	1
313500	2012-12-20	2	1
313500	2012-12-21	7	1
313500	2012-12-28	34	1
313500	2012-12-29	9	1
313700	2012-12-13	6	1
313700	2012-12-17	40	1
313700	2012-12-18	19	1
313700	2012-12-19	10	1
313800	2012-12-03	88	1
313800	2012-12-04	95	1
313800	2012-12-05	81	1
313800	2012-12-06	77	1
313800	2012-12-07	190	1
313800	2012-12-10	165	1
313800	2012-12-11	182	1
313800	2012-12-12	79	1
313800	2012-12-13	70	1
314000	2012-12-03	14	1
314000	2012-12-04	45	1
314000	2012-12-05	33	1
314000	2012-12-06	59	1
314000	2012-12-07	15	1
314000	2012-12-10	24	1
314000	2012-12-11	7	1
314000	2012-12-12	78	1
314000	2012-12-13	14	1
314000	2012-12-17	32	1
314100	2012-12-03	14	1
314100	2012-12-11	6	1
314200	2012-12-03	33	1
314200	2012-12-04	14	1
314200	2012-12-05	10	1
314200	2012-12-06	21	1
314200	2012-12-07	6	1
314200	2012-12-10	47	1
314200	2012-12-11	73	1
314200	2012-12-12	98	1
314200	2012-12-13	34	1
314200	2012-12-18	29	1
314200	2012-12-19	1	1
314200	2012-12-20	1	1
314200	2012-12-27	8	1
314300	2012-12-03	37	1
314300	2012-12-04	9	1
314300	2012-12-05	11	1
314300	2012-12-06	2	1
314300	2012-12-07	8	1
314300	2012-12-10	25	1
314300	2012-12-11	14	1
314300	2012-12-12	1	1
314300	2012-12-13	56	1
314300	2012-12-14	10	1
314300	2012-12-17	1	1
314300	2012-12-19	11	1
314300	2012-12-21	2	1
314400	2012-12-03	24	1
314400	2012-12-04	75	1
314400	2012-12-05	1	1
314400	2012-12-06	15	1
314400	2012-12-07	43	1
314400	2012-12-10	11	1
314400	2012-12-11	2	1
314400	2012-12-12	36	1
314400	2012-12-13	3	1
314400	2012-12-14	8	1
314400	2012-12-17	26	1
314400	2012-12-18	9	1
314400	2012-12-19	2	1
314400	2012-12-20	4	1
314500	2012-12-04	5	1
314500	2012-12-05	13	1
314500	2012-12-06	7	1
314500	2012-12-07	15	1
314500	2012-12-10	3	1
314500	2012-12-13	10	1
314500	2012-12-17	23	1
314500	2012-12-18	3	1
314500	2012-12-19	9	1
314500	2012-12-20	152	1
314500	2012-12-21	25	1
314700	2012-12-10	2	1
314700	2012-12-11	2	1
314800	2012-12-04	16	1
314800	2012-12-06	18	1
314800	2012-12-08	9	1
314800	2012-12-10	29	1
314800	2012-12-11	24	1
314800	2012-12-12	8	1
314800	2012-12-13	10	1
314800	2012-12-14	4	1
314800	2012-12-15	6	1
314800	2012-12-19	5	1
314800	2012-12-20	5	1
314800	2012-12-21	10	1
314900	2012-12-03	1	1
314900	2012-12-04	8	1
314900	2012-12-05	78	1
314900	2012-12-06	17	1
314900	2012-12-07	87	1
314900	2012-12-10	95	1
314900	2012-12-11	3	1
314900	2012-12-12	10	1
314900	2012-12-13	87	1
314900	2012-12-18	2	1
314900	2012-12-19	13	1
314900	2012-12-20	31	1
314900	2012-12-21	89	1
315100	2012-12-05	3	1
315100	2012-12-06	23	1
315100	2012-12-12	3	1
315100	2012-12-13	3	1
315100	2012-12-26	15	1
315200	2012-12-11	25	1
315200	2012-12-17	7	1
315200	2012-12-20	51	1
315500	2012-12-04	14	1
315500	2012-12-10	4	1
315500	2012-12-12	71	1
315500	2012-12-13	54	1
315500	2012-12-19	7	1
315500	2012-12-20	24	1
315500	2012-12-21	113	1
315800	2012-12-19	1	1
315800	2012-12-20	8	1
316400	2012-12-03	36	1
316400	2012-12-05	35	1
316400	2012-12-06	6	1
316400	2012-12-11	2	1
316400	2012-12-12	4	1
316400	2012-12-13	7	1
316400	2012-12-14	41	1
316600	2012-12-03	6	1
316600	2012-12-04	13	1
316600	2012-12-05	25	1
316600	2012-12-06	14	1
316600	2012-12-07	63	1
316600	2012-12-10	37	1
316600	2012-12-11	17	1
316600	2012-12-12	15	1
316600	2012-12-13	15	1
316600	2012-12-14	11	1
316600	2012-12-17	53	1
316600	2012-12-18	3	1
316600	2012-12-19	14	1
316600	2012-12-20	2	1
316800	2012-12-03	13	1
316800	2012-12-04	475	1
316800	2012-12-05	253	1
316800	2012-12-06	194	1
316800	2012-12-07	7	1
316800	2012-12-10	10	1
316800	2012-12-11	81	1
316800	2012-12-12	108	1
316800	2012-12-13	123	1
316800	2012-12-14	27	1
316800	2012-12-17	74	1
316800	2012-12-18	153	1
316800	2012-12-19	126	1
316800	2012-12-20	79	1
316900	2012-12-02	111	1
316900	2012-12-03	49	1
316900	2012-12-04	40	1
316900	2012-12-05	93	1
316900	2012-12-09	257	1
316900	2012-12-10	69	1
316900	2012-12-11	128	1
316900	2012-12-12	44	1
316900	2012-12-13	2	1
316900	2012-12-16	55	1
316900	2012-12-17	70	1
316900	2012-12-18	48	1
316900	2012-12-19	2	1
316900	2012-12-20	9	1
317000	2012-12-01	70	1
317000	2012-12-03	90	1
317000	2012-12-04	306	1
317000	2012-12-05	187	1
317000	2012-12-06	213	1
317000	2012-12-07	126	1
317000	2012-12-08	39	1
317000	2012-12-10	177	1
317000	2012-12-11	248	1
317000	2012-12-12	130	1
317000	2012-12-13	329	1
317000	2012-12-14	157	1
317000	2012-12-15	71	1
317000	2012-12-16	82	1
317000	2012-12-17	152	1
317000	2012-12-18	246	1
317000	2012-12-19	211	1
317000	2012-12-24	98	1
317000	2012-12-27	140	1
317000	2012-12-28	229	1
317000	2012-12-29	70	1
317000	2012-12-30	12	1
317200	2012-12-18	205	1
317300	2012-12-14	5	1
317400	2012-12-04	2	1
317400	2012-12-19	14	1
317500	2012-12-03	2	1
317500	2012-12-04	6	1
317500	2012-12-05	7	1
317500	2012-12-07	3	1
317500	2012-12-11	19	1
317500	2012-12-12	7	1
317500	2012-12-13	5	1
317500	2012-12-14	26	1
317500	2012-12-19	13	1
317700	2012-12-07	1	1
317700	2012-12-10	2	1
317700	2012-12-11	26	1
317700	2012-12-12	25	1
317700	2012-12-13	19	1
317700	2012-12-14	4	1
317700	2012-12-18	2	1
317900	2012-12-03	36	1
317900	2012-12-04	38	1
317900	2012-12-05	3	1
317900	2012-12-06	59	1
317900	2012-12-07	26	1
317900	2012-12-10	7	1
317900	2012-12-12	10	1
317900	2012-12-14	2	1
317900	2012-12-17	7	1
317900	2012-12-18	31	1
317900	2012-12-19	5	1
317900	2012-12-20	12	1
318000	2012-12-05	2	1
318000	2012-12-06	8	1
318000	2012-12-10	43	1
318000	2012-12-11	3	1
318000	2012-12-20	15	1
318200	2012-12-05	1	1
318200	2012-12-10	4	1
318200	2012-12-11	6	1
318200	2012-12-12	3	1
318200	2012-12-17	3	1
318200	2012-12-18	15	1
318200	2012-12-20	2	1
318200	2012-12-21	7	1
318200	2012-12-26	1	1
318300	2012-12-16	5	1
318500	2012-12-03	3	1
318500	2012-12-04	4	1
318500	2012-12-21	3	1
318800	2012-12-04	10	1
318800	2012-12-05	14	2
318800	2012-12-06	1	1
318800	2012-12-07	15	1
318800	2012-12-10	72	2
318800	2012-12-11	49	2
318800	2012-12-12	33	1
318800	2012-12-14	18	1
318800	2012-12-18	72	1
318800	2012-12-20	18	1
319000	2012-12-11	11	1
319000	2012-12-19	33	1
319000	2012-12-20	9	1
319100	2012-12-03	16	1
319100	2012-12-04	12	1
319100	2012-12-05	19	1
319100	2012-12-06	11	1
319100	2012-12-07	13	1
319100	2012-12-13	1	1
319100	2012-12-14	1	1
319100	2012-12-17	2	1
319100	2012-12-28	2	1
319200	2012-12-03	28	1
319200	2012-12-04	7	1
319200	2012-12-05	1	1
319200	2012-12-11	12	1
319200	2012-12-12	43	1
319200	2012-12-13	18	1
319200	2012-12-17	96	1
319200	2012-12-18	1	1
319300	2012-12-04	1	1
319300	2012-12-06	8	1
319300	2012-12-13	10	1
319300	2012-12-19	8	1
319300	2012-12-20	15	1
319400	2012-12-06	58	1
319400	2012-12-11	22	1
319500	2012-12-20	50	1
319600	2012-12-13	12	1
320100	2012-12-03	19	1
320100	2012-12-04	20	1
320100	2012-12-05	28	1
320100	2012-12-06	11	1
320100	2012-12-07	9	1
320100	2012-12-10	11	1
320100	2012-12-11	8	1
320100	2012-12-12	10	1
320100	2012-12-13	41	1
320100	2012-12-14	2	1
320100	2012-12-17	4	1
320100	2012-12-19	3	1
320500	2012-12-04	8	1
320500	2012-12-06	4	1
320500	2012-12-07	3	1
320500	2012-12-10	10	1
320500	2012-12-11	12	1
320500	2012-12-13	156	1
320500	2012-12-14	34	1
320500	2012-12-17	20	1
320500	2012-12-18	1	1
320500	2012-12-19	62	1
320500	2012-12-21	15	1
320500	2012-12-27	119	1
320600	2012-12-04	4	1
320600	2012-12-05	4	1
320600	2012-12-20	3	1
320700	2012-12-04	15	1
320700	2012-12-17	17	1
320700	2012-12-19	41	1
320700	2012-12-20	109	1
320800	2012-12-05	1	1
320800	2012-12-06	1	1
320900	2012-12-04	16	1
321200	2012-12-03	5	1
321200	2012-12-04	2	1
321200	2012-12-05	2	1
321200	2012-12-06	9	1
321200	2012-12-07	36	1
321200	2012-12-10	97	2
321200	2012-12-11	2	1
321200	2012-12-12	33	2
321200	2012-12-13	9	1
321400	2012-12-04	2	1
321400	2012-12-05	2	1
321400	2012-12-06	50	1
321400	2012-12-07	2	1
321400	2012-12-10	2	1
321400	2012-12-11	2	1
321400	2012-12-14	2	1
321400	2012-12-17	17	2
321400	2012-12-27	3	1
321400	2012-12-28	2	1
321500	2012-12-04	26	1
321500	2012-12-05	10	1
321500	2012-12-10	32	1
321500	2012-12-11	47	1
321500	2012-12-14	62	1
321500	2012-12-17	26	1
321500	2012-12-18	12	1
321500	2012-12-19	50	1
321500	2012-12-20	36	1
321500	2012-12-21	38	1
321600	2012-12-07	1	1
321600	2012-12-09	2	1
321600	2012-12-10	2	1
321600	2012-12-11	9	1
321600	2012-12-12	16	1
321600	2012-12-13	2	1
322000	2012-12-03	3	1
322000	2012-12-05	21	1
322000	2012-12-06	31	1
322000	2012-12-10	5	1
322000	2012-12-11	44	1
322000	2012-12-12	47	2
322000	2012-12-13	92	1
322100	2012-12-03	2	1
322100	2012-12-04	23	1
322200	2012-12-04	31	2
322200	2012-12-10	1	1
322200	2012-12-11	12	1
322200	2012-12-12	23	1
322200	2012-12-17	1	1
322400	2012-12-05	5	1
322400	2012-12-13	1	1
322400	2012-12-21	4	1
322500	2012-12-19	15	1
322500	2012-12-20	24	1
323000	2012-12-03	18	2
323000	2012-12-06	1	1
323000	2012-12-10	154	2
323000	2012-12-11	1	1
323000	2012-12-12	23	1
323000	2012-12-13	8	1
323000	2012-12-14	10	1
323000	2012-12-17	112	2
323000	2012-12-18	24	1
323000	2012-12-19	18	1
323000	2012-12-20	11	1
323000	2012-12-21	30	1
323300	2012-12-11	4	1
323300	2012-12-14	14	1
323300	2012-12-17	3	1
323300	2012-12-18	1	1
323300	2012-12-21	2	1
323300	2012-12-26	1	1
323300	2012-12-27	34	1
323500	2012-12-04	1	1
323500	2012-12-05	13	1
323500	2012-12-06	17	1
323500	2012-12-07	9	1
323500	2012-12-10	1	1
323500	2012-12-11	3	1
323500	2012-12-12	11	1
323500	2012-12-13	123	1
323500	2012-12-14	8	1
323500	2012-12-15	1	1
323500	2012-12-17	54	1
323500	2012-12-18	12	1
323500	2012-12-19	1	1
323500	2012-12-20	13	1
323500	2012-12-21	1	1
323500	2012-12-28	1	1
323600	2012-12-10	3	1
323700	2012-12-03	112	1
323700	2012-12-05	39	1
323700	2012-12-06	34	1
323700	2012-12-07	16	1
323700	2012-12-10	171	1
323700	2012-12-13	3	1
323700	2012-12-17	62	1
323900	2012-12-06	2	1
323900	2012-12-11	15	1
323900	2012-12-12	8	1
323900	2012-12-13	18	1
324000	2012-12-04	4	1
324100	2012-12-03	1	1
324100	2012-12-04	1	1
324100	2012-12-05	48	1
324100	2012-12-06	6	1
324100	2012-12-07	6	1
324100	2012-12-10	1	1
324100	2012-12-11	12	1
324100	2012-12-12	21	1
324100	2012-12-13	28	1
324100	2012-12-14	4	1
324300	2012-12-04	22	1
324300	2012-12-27	2	1
324800	2012-12-01	18	1
324800	2012-12-06	17	1
324800	2012-12-08	4	1
324800	2012-12-10	4	1
324800	2012-12-11	36	2
324800	2012-12-12	2	1
324800	2012-12-13	19	1
324800	2012-12-17	5	1
324800	2012-12-18	41	1
324800	2012-12-19	15	1
324800	2012-12-20	9	1
324900	2012-12-03	1	1
324900	2012-12-04	6	1
324900	2012-12-05	15	1
324900	2012-12-06	71	1
324900	2012-12-07	18	1
324900	2012-12-10	47	1
324900	2012-12-11	26	1
324900	2012-12-12	30	1
324900	2012-12-13	63	1
324900	2012-12-14	16	1
325300	2012-12-04	6	1
325300	2012-12-05	16	1
325300	2012-12-11	7	1
325300	2012-12-12	20	1
325300	2012-12-14	10	1
325400	2012-12-04	27	1
325400	2012-12-06	43	1
325400	2012-12-07	6	1
325400	2012-12-11	25	1
325400	2012-12-12	13	1
325400	2012-12-13	5	1
325400	2012-12-17	3	1
325400	2012-12-18	18	1
325400	2012-12-19	3	1
325400	2012-12-20	60	1
325800	2012-12-03	15	1
325800	2012-12-04	20	1
325800	2012-12-05	15	1
325800	2012-12-06	3	1
325800	2012-12-07	8	1
325800	2012-12-10	21	1
325800	2012-12-11	35	1
325800	2012-12-12	3	1
325800	2012-12-13	29	1
325800	2012-12-14	18	1
325800	2012-12-17	11	1
326100	2012-12-04	6	1
326100	2012-12-05	7	1
326100	2012-12-11	5	1
326200	2012-12-17	3	1
326200	2012-12-18	8	1
326200	2012-12-19	4	1
326200	2012-12-20	1	1
326300	2012-12-04	11	1
326300	2012-12-10	7	1
326300	2012-12-20	24	1
326400	2012-12-03	8	1
326400	2012-12-06	7	1
326400	2012-12-12	12	1
326400	2012-12-13	10	1
326400	2012-12-14	3	1
326500	2012-12-03	11	1
326500	2012-12-05	20	1
326500	2012-12-06	1	1
326500	2012-12-07	4	1
326600	2012-12-06	17	1
326800	2012-12-07	9	1
326800	2012-12-13	14	1
326800	2012-12-19	8	1
326800	2012-12-21	23	1
326900	2012-12-01	33	1
326900	2012-12-03	7	2
326900	2012-12-04	1	1
326900	2012-12-06	33	2
326900	2012-12-07	3	1
326900	2012-12-10	40	2
326900	2012-12-11	14	2
326900	2012-12-13	104	1
327000	2012-12-13	2	1
327200	2012-12-13	47	1
327200	2012-12-14	26	1
327200	2012-12-15	1	1
327200	2012-12-17	5	2
327200	2012-12-19	21	1
327200	2012-12-20	6	1
327200	2012-12-22	5	1
327400	2012-12-05	11	1
327400	2012-12-13	10	1
327600	2012-12-03	12	1
327600	2012-12-05	7	1
327600	2012-12-07	2	1
327600	2012-12-11	12	1
327800	2012-12-03	32	1
327800	2012-12-10	97	1
327800	2012-12-12	2	1
327800	2012-12-14	43	1
327800	2012-12-18	3	1
327800	2012-12-19	2	1
327800	2012-12-20	14	1
327800	2012-12-23	18	1
327800	2012-12-26	1	1
327800	2012-12-27	348	1
327800	2012-12-30	59	1
328100	2012-12-06	13	1
328100	2012-12-10	17	1
328200	2012-12-04	23	1
328200	2012-12-05	76	1
328200	2012-12-06	22	1
328200	2012-12-07	58	1
328200	2012-12-10	35	1
328200	2012-12-11	37	1
328200	2012-12-12	19	1
328200	2012-12-13	48	1
328200	2012-12-17	14	1
328200	2012-12-18	8	1
328200	2012-12-19	5	1
328400	2012-12-07	6	1
328500	2012-12-12	3	1
328500	2012-12-20	6	1
328700	2012-12-03	17	1
328700	2012-12-04	8	1
328700	2012-12-05	47	1
328700	2012-12-06	13	1
328700	2012-12-10	26	1
328700	2012-12-11	12	1
328700	2012-12-13	2	1
328700	2012-12-14	52	1
328700	2012-12-19	18	1
328700	2012-12-20	1	1
328700	2012-12-21	2	1
328700	2012-12-22	2	1
328700	2012-12-23	3	1
328800	2012-12-10	8	1
328900	2012-12-04	91	1
328900	2012-12-05	138	1
328900	2012-12-06	7	1
328900	2012-12-07	61	1
328900	2012-12-10	31	1
328900	2012-12-11	71	1
328900	2012-12-12	62	1
328900	2012-12-13	28	1
328900	2012-12-14	4	1
328900	2012-12-18	6	1
329200	2012-12-07	3	1
329200	2012-12-10	45	1
329200	2012-12-20	8	1
329200	2012-12-21	3	1
329300	2012-12-04	7	1
329300	2012-12-07	27	1
329300	2012-12-10	6	1
329300	2012-12-11	32	2
329300	2012-12-12	38	1
329300	2012-12-14	24	1
329300	2012-12-20	2	1
329400	2012-12-04	25	1
329400	2012-12-06	10	1
329400	2012-12-07	14	1
329400	2012-12-08	64	1
329400	2012-12-10	78	1
329400	2012-12-11	43	1
329400	2012-12-12	34	1
329400	2012-12-13	17	1
329400	2012-12-18	11	1
329400	2012-12-20	16	1
329500	2012-12-06	5	1
329500	2012-12-07	2	1
329500	2012-12-11	3	1
329500	2012-12-13	51	1
329600	2012-12-03	15	1
329600	2012-12-04	4	1
329600	2012-12-05	2	1
329600	2012-12-10	12	1
329600	2012-12-14	8	1
329600	2012-12-19	11	1
329600	2012-12-21	18	1
329600	2012-12-31	65	1
329900	2012-12-04	2	1
329900	2012-12-10	15	1
329900	2012-12-11	7	1
329900	2012-12-12	2	1
329900	2012-12-13	2	1
329900	2012-12-14	15	1
329900	2012-12-18	33	1
329900	2012-12-19	53	1
330100	2012-12-07	1	1
330100	2012-12-12	1	1
330100	2012-12-17	4	1
330300	2012-12-04	39	1
330400	2012-12-04	4	1
330700	2012-12-03	4	1
330700	2012-12-10	5	1
330700	2012-12-11	14	1
330800	2012-12-05	5	1
330800	2012-12-10	1	1
330800	2012-12-11	7	1
330800	2012-12-12	24	1
330800	2012-12-13	9	1
330800	2012-12-14	1	1
330800	2012-12-18	4	1
330800	2012-12-19	24	1
330800	2012-12-20	53	1
330800	2012-12-21	14	1
331100	2012-12-04	5	1
331100	2012-12-06	7	1
331100	2012-12-10	8	1
331100	2012-12-14	2	1
331200	2012-12-07	2	1
331200	2012-12-17	3	1
331200	2012-12-20	4	1
331300	2012-12-11	6	1
331300	2012-12-18	2	1
331300	2012-12-20	2	1
331400	2012-12-17	2	1
331400	2012-12-20	2	1
331400	2012-12-21	4	1
331600	2012-12-12	77	1
331600	2012-12-17	1	1
331700	2012-12-01	23	1
331700	2012-12-03	2	1
331700	2012-12-07	12	1
331700	2012-12-13	20	1
331800	2012-12-05	10	1
331800	2012-12-06	5	1
331800	2012-12-10	20	1
331800	2012-12-11	3	1
331800	2012-12-13	12	1
331800	2012-12-14	20	1
331900	2012-12-13	1	1
332100	2012-12-06	5	1
332100	2012-12-07	17	1
332100	2012-12-13	9	1
332100	2012-12-14	61	1
332100	2012-12-17	29	1
332100	2012-12-18	57	1
332100	2012-12-19	88	1
332100	2012-12-20	27	1
332100	2012-12-21	30	1
332100	2012-12-28	75	1
332300	2012-12-04	29	1
332300	2012-12-05	58	1
332300	2012-12-10	43	1
332300	2012-12-12	15	1
332300	2012-12-13	8	1
332300	2012-12-14	7	1
332300	2012-12-18	19	1
332700	2012-12-01	65	1
332700	2012-12-03	7	1
332700	2012-12-04	121	1
332700	2012-12-05	43	1
332700	2012-12-06	15	1
332700	2012-12-07	81	1
332700	2012-12-10	104	1
332700	2012-12-11	42	1
332700	2012-12-12	107	1
332700	2012-12-13	113	1
332700	2012-12-16	34	1
332700	2012-12-17	111	1
332700	2012-12-18	33	1
332700	2012-12-24	183	1
332900	2012-12-04	3	1
332900	2012-12-17	1	1
332900	2012-12-20	7	1
332900	2012-12-21	8	1
333000	2012-12-03	3	1
333000	2012-12-11	21	1
333000	2012-12-12	3	1
333000	2012-12-13	1	1
333000	2012-12-14	25	1
333300	2012-12-07	8	1
333700	2012-12-12	4	1
333700	2012-12-18	42	1
333700	2012-12-19	4	1
334100	2012-12-03	11	1
334100	2012-12-06	24	1
334100	2012-12-07	33	1
334100	2012-12-08	28	1
334100	2012-12-10	8	1
334100	2012-12-11	8	1
334100	2012-12-12	21	1
334100	2012-12-14	10	1
334200	2012-12-04	20	2
334200	2012-12-05	8	1
334200	2012-12-07	5	1
334200	2012-12-17	32	1
334200	2012-12-19	10	1
334300	2012-12-01	80	1
334300	2012-12-02	84	1
334300	2012-12-03	59	1
334300	2012-12-04	210	1
334300	2012-12-05	230	1
334300	2012-12-06	96	1
334300	2012-12-07	97	1
334300	2012-12-08	116	1
334300	2012-12-09	6	1
334300	2012-12-10	27	1
334300	2012-12-11	30	1
334300	2012-12-12	132	1
334300	2012-12-13	54	1
334300	2012-12-14	197	1
334300	2012-12-15	7	1
334300	2012-12-16	104	1
334300	2012-12-17	132	1
334300	2012-12-18	41	1
334300	2012-12-19	28	1
334300	2012-12-20	10	1
334400	2012-12-03	45	1
334400	2012-12-04	13	1
334400	2012-12-05	33	1
334400	2012-12-06	40	1
334400	2012-12-11	54	1
334400	2012-12-12	27	1
334400	2012-12-13	14	1
334400	2012-12-15	38	1
334400	2012-12-17	22	1
334400	2012-12-18	11	1
334400	2012-12-21	167	1
335000	2012-12-07	20	1
335000	2012-12-12	5	1
335000	2012-12-13	16	1
335000	2012-12-19	2	1
335100	2012-12-03	41	1
335100	2012-12-04	8	1
335100	2012-12-05	25	1
335100	2012-12-06	125	1
335100	2012-12-10	86	1
335100	2012-12-11	33	1
335100	2012-12-12	54	1
